census_no,school_name,school_address,province,district,zone,education_division,school_type,category
17460,KUBUKGAHAMULLA SRI BODHI M.M.V.,WALIPANNAGAHAMULLA.,North Western,61.Kurunegala,Kuliyapitiya,Udubaddawa,2.1C,provincial
17461,UDUBADDAWA DHAMMANANDA MAHA VIDYALAYA,UDUBDDAWA,North Western,61.Kurunegala,Kuliyapitiya,Udubaddawa,2.1C,provincial
17462,SRI SADDANANDA P.V.,"BUNNAHAPOLA, UDUBADDAWA",North Western,61.Kurunegala,Kuliyapitiya,Udubaddawa,4.Type3,provincial
17463,DUNAKADENIYA R.C.V.,"DUNAKADENIYA, WELIPANNAGAHAMULLA",North Western,61.Kurunegala,Kuliyapitiya,Udubaddawa,4.Type3,provincial
17465,HENEGEDARA P.V.,UDUBADDAWA,North Western,61.Kurunegala,Kuliyapitiya,Udubaddawa,4.Type3,provincial
17466,ST. ANNE'S COLLEGE,"KATTIMAHANA, DUMMALASOORIYA",North Western,61.Kurunegala,Kuliyapitiya,Udubaddawa,3.Type2,provincial
17467,KAPPANGAMUWA DARMAWARDANA P.V.,ILUKHENA,North Western,61.Kurunegala,Kuliyapitiya,Udubaddawa,4.Type3,provincial
17468,KAHADENIGAMA P.V.,UDUBADDAWA,North Western,61.Kurunegala,Kuliyapitiya,Udubaddawa,4.Type3,provincial
17469,SAMBUDDHALOKA P.V.,"KARAULLA, UDUBADDAWA",North Western,61.Kurunegala,Kuliyapitiya,Udubaddawa,4.Type3,provincial
17470,KOOTHARIPPUWA P.V.,WELIPANNAGAHAMULLA,North Western,61.Kurunegala,Kuliyapitiya,Udubaddawa,4.Type3,provincial
17471,MANDAKONDANA R.C.V.,DUMMALASOORIYA,North Western,61.Kurunegala,Kuliyapitiya,Udubaddawa,4.Type3,provincial
17472,THAWALLA DAMMALOKA M.V.,"YAGAMWELA, DUMMALASOORIYA",North Western,61.Kurunegala,Kuliyapitiya,Udubaddawa,2.1C,provincial
17473,THALGAHAPOTHTHA P.V.,"THALGAHAPOTHTHA, UDUBADDAWA.",North Western,61.Kurunegala,Kuliyapitiya,Udubaddawa,4.Type3,provincial
17474,WATHUWATHTHA SRISOBITHA P.V.,"WATHUWATHTHA, DUMMALASOORIYA",North Western,61.Kurunegala,Kuliyapitiya,Udubaddawa,4.Type3,provincial
17475,WEERAKODIYANA M.V.,"IHALA/WEERAKODIYANA,WEERAKODIYANA.",North Western,61.Kurunegala,Kuliyapitiya,Udubaddawa,2.1C,provincial
17477,KULIYAPITIYA DIGANWELA ANANGA VIDYALAYA,DIGANWELA WELLARAWA,North Western,61.Kurunegala,Kuliyapitiya,Bingiriya,4.Type3,provincial
17478,HAMANNAPAHUWA MODEL PRIMARY SCHOOL,HAMANNAPAHUWA NAGOLLAGODA,North Western,61.Kurunegala,Kuliyapitiya,Bingiriya,4.Type3,provincial
17480,UDAWELA KUMARA K.V.,WELIPANNAGAHAMULLA,North Western,61.Kurunegala,Kuliyapitiya,Udubaddawa,3.Type2,provincial
17484,ST. JOHN OF ARC VIDYALAYA,UDUBADDAWA,North Western,61.Kurunegala,Kuliyapitiya,Udubaddawa,4.Type3,provincial
17485,WALPITAGAMA GAMINI DARMARAJA K.V.,WADUMUNNEGEDARA,North Western,61.Kurunegala,Kuliyapitiya,Udubaddawa,3.Type2,provincial
17486,WILAPOLA P.V.,"WILAPOLA, UDUBADDAWA",North Western,61.Kurunegala,Kuliyapitiya,Udubaddawa,4.Type3,provincial
17488,SHARIPUTHRA P.V.,DUMMALASOORIYA.,North Western,61.Kurunegala,Kuliyapitiya,Udubaddawa,4.Type3,provincial
17491,DEEGALLA REWATHA MADYA MAHA VIDYALAYA,DEEGALLA,North Western,61.Kurunegala,Kuliyapitiya,Kuliyapitiya West,2.1C,provincial
17492,LAKVIRU KUMARA VIDYALAYA,KITHALAWA,North Western,61.Kurunegala,Kuliyapitiya,Kuliyapitiya West,2.1C,provincial
17493,SRI SARANANDA MADYA MAHA VIDYALAYA,WEWAGA KULIYAPITIYA,North Western,61.Kurunegala,Kuliyapitiya,Kuliyapitiya West,1.1AB,provincial
17494,ILUKHENA GUNANANDA MAHA VIDYALAYA,ILUKHENA,North Western,61.Kurunegala,Kuliyapitiya,Kuliyapitiya West,2.1C,provincial
17495,KANADULLA DARMARAJA MAHA VIDYALAYA,KANADULLA KULIYAPITIYA,North Western,61.Kurunegala,Kuliyapitiya,Kuliyapitiya West,1.1AB,provincial
17496,MAHIMPITIYA KANISHTA VIDYALAYA,THALAHITIMULLA,North Western,61.Kurunegala,Kuliyapitiya,Kuliyapitiya West,3.Type2,provincial
17497,EMBAWA SRI SARANANKARA PRIMARY SCHOOL,EMBAWA KULIYAPITIYA,North Western,61.Kurunegala,Kuliyapitiya,Kuliyapitiya West,4.Type3,provincial
17498,SRI DAMMARATHANA KANISHTA VIDYALAYA,IHALA DIYADORA WEWAGAMA,North Western,61.Kurunegala,Kuliyapitiya,Kuliyapitiya West,3.Type2,provincial
17499,KULIYAPITIYA ST. JOSHEP BOY'S COLLEGE,KULIYAPITIYA,North Western,61.Kurunegala,Kuliyapitiya,Kuliyapitiya West,2.1C,provincial
17500,KULIYAPITIYA HOLY ANJELS GIRLS COLLEGE,KULIYAPITIYA,North Western,61.Kurunegala,Kuliyapitiya,Kuliyapitiya West,1.1AB,provincial
17501,SRI SUMANGALA VIDYALAYA,KUMBALWALA ILUKHENA,North Western,61.Kurunegala,Kuliyapitiya,Kuliyapitiya West,4.Type3,provincial
17502,GALPOLA KANISHTA VIDYALAYA,GALPOLA ILUKHENA,North Western,61.Kurunegala,Kuliyapitiya,Kuliyapitiya West,3.Type2,provincial
17503,THALAHITIMULLA KANISHTA VIDYALAYA,THALAHITIMULLA KULIYAPITIYA,North Western,61.Kurunegala,Kuliyapitiya,Kuliyapitiya West,3.Type2,provincial
17504,DIYAKALAMULLA SRIPATI ROYAL VIDYALAYA,DIYAKALAMULLA KULIYAPITIYA,North Western,61.Kurunegala,Kuliyapitiya,Kuliyapitiya West,3.Type2,provincial
17505,DELANA SILWATHENNA JUNIOR SCHOOL,DELANA KULIYAPITIYA,North Western,61.Kurunegala,Kuliyapitiya,Kuliyapitiya West,4.Type3,provincial
17506,PAHALA ELATHALAWA KANISHTA VIDYALAYA,DEEGALLA,North Western,61.Kurunegala,Kuliyapitiya,Kuliyapitiya West,4.Type3,provincial
17507,PAHALA DIYADORA KANISHTA VIDYALAYA,PAHALA DIYADORA,North Western,61.Kurunegala,Kuliyapitiya,Kuliyapitiya West,3.Type2,provincial
17508,MADAKUMBURUMULLA KANISHTA VIDYALAYA,MADUKUBURUMULLA KULIYAPITIYA,North Western,61.Kurunegala,Kuliyapitiya,Kuliyapitiya West,3.Type2,provincial
17509,WEERAMBUWA PRIMARY SCHOOL,WEERAMBUWA KULIYAPITIYA,North Western,61.Kurunegala,Kuliyapitiya,Kuliyapitiya West,4.Type3,provincial
17510,HAMMALAWA KANISHTA VIDYALAYA,HAMMALAWA KULIYAPITIYA,North Western,61.Kurunegala,Kuliyapitiya,Kuliyapitiya West,3.Type2,provincial
17512,KULIYAPITIYA ASSEDDUMA SUBARATHI KANISHTA VIDYALAYA,ASSEDDUMA KULIYAPITIYA,North Western,61.Kurunegala,Kuliyapitiya,Kuliyapitiya West,2.1C,provincial
17513,INGURUWATHTHA PRIMARY SCHOOL,PAHALADIYADORA,North Western,61.Kurunegala,Kuliyapitiya,Kuliyapitiya West,4.Type3,provincial
17514,ELUWAPOLA PRIMARY SCHOOL,ELUWAPOLA WEWAGAMA,North Western,61.Kurunegala,Kuliyapitiya,Kuliyapitiya West,4.Type3,provincial
17515,KATUWATHTHEWELA PRIMARY SCHOOL,WEWAGAMA,North Western,61.Kurunegala,Kuliyapitiya,Kuliyapitiya West,4.Type3,provincial
17516,THAWALANDANA PRIMARY SCHOOL,THAWALANDANA WEWAGAMA,North Western,61.Kurunegala,Kuliyapitiya,Kuliyapitiya West,4.Type3,provincial
17518,SAMBODI PRIMARY SCHOOL,BOHANDIYA ILUKHENA,North Western,61.Kurunegala,Kuliyapitiya,Kuliyapitiya West,4.Type3,provincial
17520,WADUGEDARA PRIMARY SCHOOL,WADUGEDARA WEWAGAMA,North Western,61.Kurunegala,Kuliyapitiya,Kuliyapitiya West,4.Type3,provincial
17521,HAGGAMUWA SRI REWATHA KANISHTA VIDYALAYA,HAGGAMUWA KULIYAPITIYA,North Western,61.Kurunegala,Kuliyapitiya,Kuliyapitiya West,3.Type2,provincial
17523,IMRA IRIYAGOLLA M.M.V.,YAKWILA,North Western,61.Kurunegala,Giriulla,Pannala,2.1C,provincial
17524,KADANEGEDARA DHARMAPALA M.V.,WADUMUNNEGEDARA,North Western,61.Kurunegala,Giriulla,Pannala,2.1C,provincial
17525,DARALUWA M.V.,DARALUWA,North Western,61.Kurunegala,Giriulla,Pannala,2.1C,provincial
17526,HENDIYAGALA SRI RATHANAPALA M.V.,"HENDIYAGALA, SANDALANKAWA.",North Western,61.Kurunegala,Giriulla,Pannala,2.1C,provincial
17527,WELPALLA M.V.,WELPALLA,North Western,61.Kurunegala,Giriulla,Pannala,2.1C,provincial
17528,NEDALAGAMUWA RAHULA M.V.,"NEDALAGAMUWA, WADUMUNNEGEDARA",North Western,61.Kurunegala,Giriulla,Pannala,2.1C,provincial
17529,GALLEHAMULLA M.V.,WELIPENNAGAHAMULLA,North Western,61.Kurunegala,Giriulla,Pannala,2.1C,provincial
17530,MANKADURA VIDYANANDA V.,"MANKADUWA, GONAWILA.",North Western,61.Kurunegala,Giriulla,Pannala,3.Type2,provincial
17531,GONULLA VIDYADEEPTHI K.V.,GONULLA GONAWILA,North Western,61.Kurunegala,Giriulla,Pannala,4.Type3,provincial
17532,HETTIRIPPUWA K.V.,LIHIRIYAGAMA,North Western,61.Kurunegala,Giriulla,Pannala,3.Type2,provincial
17533,WAGURUWELA K.V.,"WAGURUWELA, WELPALLA",North Western,61.Kurunegala,Giriulla,Pannala,3.Type2,provincial
17534,IHALA HUNDIRAPOLA K.V.,LIHIRIYAGAMA,North Western,61.Kurunegala,Giriulla,Pannala,4.Type3,provincial
17535,UTHURAWELA DHARMARAJA K.V.,WELIPANNAGAHAMULLA,North Western,61.Kurunegala,Giriulla,Pannala,3.Type2,provincial
17536,KITHALAHITIYAWA P.V.,YAKVILA,North Western,61.Kurunegala,Giriulla,Pannala,4.Type3,provincial
17537,WERAHARA K.V.,"WERAHARA, YAKWILA",North Western,61.Kurunegala,Giriulla,Pannala,3.Type2,provincial
17538,RANDIYA VIDYALAYA,"GALAYAYA, PANNALA.",North Western,61.Kurunegala,Giriulla,Pannala,4.Type3,provincial
17539,DARALUWA K.V.,DARALUWA NWP,North Western,61.Kurunegala,Giriulla,Pannala,3.Type2,provincial
17540,NALAWALANA K.V.,GONAWILA,North Western,61.Kurunegala,Giriulla,Pannala,3.Type2,provincial
17542,JAYASRI PRIMARY SCHOOL,HUNUWILA ELABADAGAMA,North Western,61.Kurunegala,Giriulla,Pannala,4.Type3,provincial
17543,NAPOKUNA K.V.,GONAWILA,North Western,61.Kurunegala,Giriulla,Pannala,4.Type3,provincial
17545,WADUMUNNEGEDARA PRIMARY SCHOOL,WADUMUNNEGEDARA,North Western,61.Kurunegala,Giriulla,Pannala,4.Type3,provincial
17547,KORALAMPOTHTHA P.V.,WELPALLA,North Western,61.Kurunegala,Giriulla,Pannala,4.Type3,provincial
17551,INGRADAULA GEMUNU M M.V.,"INGRADAULA, NARANGODA",North Western,61.Kurunegala,Giriulla,Pannala,1.1AB,provincial
17552,LABBALA M.V.,LABBALA,North Western,61.Kurunegala,Giriulla,Pannala,2.1C,provincial
17553,HAMANGALLA M.V.,"HAMANGALLA, NARANGODA",North Western,61.Kurunegala,Giriulla,Pannala,2.1C,provincial
17554,BOPITIYA M.V.,BOPITIYA,North Western,61.Kurunegala,Giriulla,Pannala,2.1C,provincial
17555,KAWDUMUNNA M.V.,IHALA KATUGAMPALA,North Western,61.Kurunegala,Giriulla,Pannala,3.Type2,provincial
17556,ELABADAGAMA SINHALA M.V.,ELABADAGAMA,North Western,61.Kurunegala,Giriulla,Pannala,3.Type2,provincial
17557,WAYAMBA SRI SIDDHARTHA VIDYALAYA,MURUNTHANGE,North Western,61.Kurunegala,Giriulla,Pannala,3.Type2,provincial
17558,HANGAWA SRI SUMANGALA P.V.,YAWILA,North Western,61.Kurunegala,Giriulla,Pannala,4.Type3,provincial
17559,NARANGODA KANISHTA VIDYALAYA,NARANGODA,North Western,61.Kurunegala,Giriulla,Pannala,3.Type2,provincial
17560,KATUGAMPALA K.V.,IHALA KATUGAMPALA,North Western,61.Kurunegala,Giriulla,Pannala,3.Type2,provincial
17561,MEDDEPOLA PRIMARY SCHOOL,MEDDEPOLA GIRIULLA,North Western,61.Kurunegala,Giriulla,Pannala,4.Type3,provincial
17562,ELIBICHCHIYA P.V.,ELIBICHCHIYA,North Western,61.Kurunegala,Giriulla,Pannala,4.Type3,provincial
17563,KOHOMBAPOLA PRIMARY SCHOOL,KOHOMBAPOLA PANNALA,North Western,61.Kurunegala,Giriulla,Pannala,4.Type3,provincial
17564,DODAMPOTHTHA K.V.,"DODAMPOTHTHA, NARANGODA",North Western,61.Kurunegala,Giriulla,Pannala,3.Type2,provincial
17565,DHAMMALOKA COLLEGE,GIRIULLA,North Western,61.Kurunegala,Giriulla,Pannala,3.Type2,provincial
17566,SIRI SIDATH PRIMARY SCHOOL,KOTUWELLA PANNALA,North Western,61.Kurunegala,Giriulla,Pannala,4.Type3,provincial
17567,WELLAWA P.V.,"WELLAWA, KU.BOPITIYA",North Western,61.Kurunegala,Giriulla,Pannala,4.Type3,provincial
17568,KADIRAPOLA P.V.,KADIRAPOLA NARANGODA,North Western,61.Kurunegala,Giriulla,Pannala,4.Type3,provincial
17569,HORAWADUNNA K.V.,"HORAWADUNNA, PANNALA.",North Western,61.Kurunegala,Giriulla,Pannala,3.Type2,provincial
17571,MAHOLAWA PRIMARY SCHOOL,KU/BOPITIYA,North Western,61.Kurunegala,Giriulla,Pannala,4.Type3,provincial
17573,BALAWALA P.V.,"BALAWALA, KU",North Western,61.Kurunegala,Giriulla,Pannala,4.Type3,provincial
17574,HELARAJABIMA P.S.,"WETHTHEWA, DAMBADENIYA.",North Western,61.Kurunegala,Giriulla,Pannala,4.Type3,provincial
17575,YATATHTHAWALA P.V.,YATATHTHAWALA,North Western,61.Kurunegala,Giriulla,Pannala,4.Type3,provincial
17578,HETTIPOLA MAHINDODAYA MAHA VIDYALAYA,HETTIPOLA,North Western,61.Kurunegala,Kuliyapitiya,Panduwasnuwara,1.1AB,provincial
17579,BANDARAKOSWATHTHA MAHA VIDYALAYA,BANDARAKOSWATHTHA,North Western,61.Kurunegala,Kuliyapitiya,Panduwasnuwara,2.1C,provincial
17580,RATHMALLA SRI ARIYAWANSHA MAHA VIDYALAYA,KATUPOTHA,North Western,61.Kurunegala,Kuliyapitiya,Panduwasnuwara,2.1C,provincial
17581,KADAWALAGEDARA MAHA VIDYALAYA,THUTHTHIRIPITIGAMA,North Western,61.Kurunegala,Kuliyapitiya,Panduwasnuwara,2.1C,provincial
17582,KOLAMBAGAMA WIMALASEELA MAHA VIDYALAYA,KANATHTHEWEWA,North Western,61.Kurunegala,Kuliyapitiya,Panduwasnuwara,2.1C,provincial
17583,DEWAMEDI KUDAWEWA AGGAWANSA MAHA VIDYALAYA,MANDAPOLA,North Western,61.Kurunegala,Kuliyapitiya,Panduwasnuwara,4.Type3,provincial
17584,MADULLA MAHA VIDYALAYA,SUNANDAPURA,North Western,61.Kurunegala,Kuliyapitiya,Panduwasnuwara,3.Type2,provincial
17585,KATUMULUWA KANISHTA VIDYALAYA,KANATHTHEWEWA,North Western,61.Kurunegala,Kuliyapitiya,Panduwasnuwara,3.Type2,provincial
17586,SIRISUMANA KANISHTA VIDYALAYA,KOORATIHENA,North Western,61.Kurunegala,Kuliyapitiya,Panduwasnuwara,3.Type2,provincial
17587,KOSDENIYA MAHA VIDYALAYA,KOSDENIYA,North Western,61.Kurunegala,Kuliyapitiya,Panduwasnuwara,2.1C,provincial
17588,TEKEWA PRIMARY SCHOOL,HETTIPOLA,North Western,61.Kurunegala,Kuliyapitiya,Panduwasnuwara,4.Type3,provincial
17589,PANDUWASNUWARA SRI MEDHANKARA KANISHTA VIDYALAYA,HETTIPOLA,North Western,61.Kurunegala,Kuliyapitiya,Panduwasnuwara,4.Type3,provincial
17590,PALUGAHAWELA KANISHTA VIDYALAYA,HETTIPOLA,North Western,61.Kurunegala,Kuliyapitiya,Panduwasnuwara,4.Type3,provincial
17591,RAMBAWEWA KANITU VIDYALAYA,SUNANDAPURA,North Western,61.Kurunegala,Kuliyapitiya,Panduwasnuwara,3.Type2,provincial
17592,WADUMUNNA KANISHTA VIDYALAYA,KOORATIHENA,North Western,61.Kurunegala,Kuliyapitiya,Panduwasnuwara,3.Type2,provincial
17593,WILBAGEDARA KANISHTA VIDYALAYA,BANDARAKOSWATHTHA,North Western,61.Kurunegala,Kuliyapitiya,Panduwasnuwara,3.Type2,provincial
17594,HUNNELEMBUWA MAHA VIDYALAYA,SUNANDAPURA,North Western,61.Kurunegala,Kuliyapitiya,Panduwasnuwara,2.1C,provincial
17595,KATAGAMUWA KANISTA VIDYALAYA,BANDARAKOSWATHTHA,North Western,61.Kurunegala,Kuliyapitiya,Panduwasnuwara,4.Type3,provincial
17596,MANDAPOLA PRAIMARI SCHOOL,MANDAPOLA,North Western,61.Kurunegala,Kuliyapitiya,Panduwasnuwara,4.Type3,provincial
17597,KOONWEWA KANISHTA VIDYALAYA,MANDAPOLA,North Western,61.Kurunegala,Kuliyapitiya,Panduwasnuwara,4.Type3,provincial
17598,NALLURA ANANDA PRIMARY SCHOOL,THUTHTHIRIPITIGAMA,North Western,61.Kurunegala,Kuliyapitiya,Panduwasnuwara,4.Type3,provincial
17599,SRI SAMBUDDATHWA JAYANTHI MODEL PRIMARY SCHOOL,KANATHTHEWEWA,North Western,61.Kurunegala,Kuliyapitiya,Panduwasnuwara,4.Type3,provincial
17605,MADAINA SARANANKARA KANISHTA VIDYALAYA,KOORATIHENA,North Western,61.Kurunegala,Kuliyapitiya,Panduwasnuwara,3.Type2,provincial
17606,MEDAGAMA PRIMARY SCHOOL,KOSDENIYA,North Western,61.Kurunegala,Kuliyapitiya,Panduwasnuwara,4.Type3,provincial
17607,WAYAMBA JANADHIPATHI VIDYALAYA,"MUNIHIRIGAMA , HETTIPOLA",North Western,61.Kurunegala,Kuliyapitiya,Panduwasnuwara,4.Type3,provincial
17611,HINDAGAHAWEWA KANISTA VIDYALAYA,BANDARAKOSWATHTHA,North Western,61.Kurunegala,Kuliyapitiya,Panduwasnuwara,3.Type2,provincial
17612,HETTIPOLA MODEL PRIMARY SCHOOL,HETTIPOLA,North Western,61.Kurunegala,Kuliyapitiya,Panduwasnuwara,4.Type3,provincial
17614,NAGOLLAGODA M.M.V.,NAGOLLAGODA,North Western,61.Kurunegala,Kuliyapitiya,Dahanekgedara,2.1C,provincial
17615,KIRIMETIYAWA SRI SUMANASARA M.V.,KIRIMETIYAWA,North Western,61.Kurunegala,Kuliyapitiya,Dahanekgedara,2.1C,provincial
17616,JAYASENA RAJAKARUNA M.V.,DAHANAKGEDEARA MUNAMALDENIYA,North Western,61.Kurunegala,Kuliyapitiya,Dahanekgedara,2.1C,provincial
17617,DEMATAWA MAHA VIDYALAYA,MARAGANE,North Western,61.Kurunegala,Kuliyapitiya,Panduwasnuwara,2.1C,provincial
17618,MAGULAGAMA M.V.,MAGULAGAMA,North Western,61.Kurunegala,Kuliyapitiya,Dahanekgedara,2.1C,provincial
17619,MORAGANE M.V.,MORAGANE,North Western,61.Kurunegala,Kuliyapitiya,Dahanekgedara,2.1C,provincial
17620,EPALADENIYA K.V.,IHALA GOMUGOMUWA,North Western,61.Kurunegala,Kuliyapitiya,Dahanekgedara,3.Type2,provincial
17622,KAMBURAPOLA M.K.V.,MOONAMALDENIYA,North Western,61.Kurunegala,Kuliyapitiya,Dahanekgedara,3.Type2,provincial
17623,GONNAWA P.V.,GONNAWA ANUKKANE,North Western,61.Kurunegala,Kuliyapitiya,Dahanekgedara,4.Type3,provincial
17624,GOMUGOMUWA K.V.,IHALA GOMUGOMUWA,North Western,61.Kurunegala,Kuliyapitiya,Dahanekgedara,3.Type2,provincial
17625,PIHIMBIYA RATHMALE K.V.,PIHIMBIYA RATHMALE,North Western,61.Kurunegala,Kuliyapitiya,Dahanekgedara,3.Type2,provincial
17626,PORAWEWA K.V.,HALMILLAWEWA,North Western,61.Kurunegala,Kuliyapitiya,Dahanekgedara,4.Type3,provincial
17627,BANDARA DAMPITIYA K.V.,PIHIMBIYA RATHMALE,North Western,61.Kurunegala,Kuliyapitiya,Dahanekgedara,3.Type2,provincial
17628,BODHIMULLA K.V.,BODHIMULLA ANUKKANA,North Western,61.Kurunegala,Kuliyapitiya,Dahanekgedara,3.Type2,provincial
17629,MOHOTHTHAWAGODA K.V.,MOHOTHTHAWADODA ANUKKANE,North Western,61.Kurunegala,Kuliyapitiya,Dahanekgedara,3.Type2,provincial
17630,HANTHIHAWA K.V.,"HANTHIHAWA, HALMILLAWAWA",North Western,61.Kurunegala,Kuliyapitiya,Dahanekgedara,3.Type2,provincial
17631,PAHALA PIHIMBIYA P.V.,NAGOLLAGODA,North Western,61.Kurunegala,Kuliyapitiya,Dahanekgedara,4.Type3,provincial
17634,UDAGAMA K.V.,UDAGAMA KOORATIHENA,North Western,61.Kurunegala,Kuliyapitiya,Dahanekgedara,4.Type3,provincial
17636,JAYASIRIPURA INDRASARA P.V.,"JAYASIRIPURA, NAGOLLGODA",North Western,61.Kurunegala,Kuliyapitiya,Dahanekgedara,4.Type3,provincial
17639,GALAHITIYAWA P.V.,"GALAHITIYAWA, KIRIMATIYAWA",North Western,61.Kurunegala,Kuliyapitiya,Dahanekgedara,4.Type3,provincial
17640,DUNAKAYAWATHTHA P.V.,DUNAKAYAWATHTHA MOONAMALDENIYA,North Western,61.Kurunegala,Kuliyapitiya,Dahanekgedara,4.Type3,provincial
17641,DORATIYAGEDARA P.V.,"DORATIYAGEDARA, MOONAMALDENIYA",North Western,61.Kurunegala,Kuliyapitiya,Dahanekgedara,4.Type3,provincial
17644,RATHMULUKANDA SRI SUNANDA P.V.,RATHMULUKANDA MAGULAGAMA,North Western,61.Kurunegala,Kuliyapitiya,Dahanekgedara,4.Type3,provincial
17645,KOTAMBAPITIYA MUSLIM CENTRAL COLLEGE,HETTIPOLA,North Western,61.Kurunegala,Kuliyapitiya,Panduwasnuwara,2.1C,provincial
17646,BANDARAKOSWATHTHA MUSLIM MAHA VIDYALAYA,BANDARAKOSWATHTHA,North Western,61.Kurunegala,Kuliyapitiya,Panduwasnuwara,2.1C,provincial
17647,EHATTUMULLA MUSLIM M.V.,EHATTUMULLA NAGOLLAGODA,North Western,61.Kurunegala,Kuliyapitiya,Dahanekgedara,2.1C,provincial
17648,KOORATIHENA MUSLIM PRIMARY SCHOOL,ASANAKOTUWA KOORATIHENA,North Western,61.Kurunegala,Kuliyapitiya,Panduwasnuwara,4.Type3,provincial
17649,MADIGE ANUKKANA MUSLIM MAHA VIDYALAYA,SUNANDAPURA,North Western,61.Kurunegala,Kuliyapitiya,Panduwasnuwara,2.1C,provincial
17650,MADIGE MIDIYALA CENTRAL COLLEGE,BANDARAKOSWATHTHA,North Western,61.Kurunegala,Kuliyapitiya,Panduwasnuwara,2.1C,provincial
17651,THORAKOTUWA MUSLIM K.V.,THORAKOTUWA ANUKKANE,North Western,61.Kurunegala,Kuliyapitiya,Dahanekgedara,3.Type2,provincial
17652,GODEKURUGAMA MUSLIM PRIMARY SCHOOL,THUTHTHIRIPITIGAMA,North Western,61.Kurunegala,Kuliyapitiya,Panduwasnuwara,4.Type3,provincial
17653,IHALA KINIYAMA MUSLIM M.V.,WEERAPOKUNA,North Western,61.Kurunegala,Kuliyapitiya,Bingiriya,2.1C,provincial
17654,DIVRUMPOLA MUSLIM K.V.,"DIVRUMPOLA, ETHUNGAHAKOTUWA.",North Western,61.Kurunegala,Kuliyapitiya,Udubaddawa,3.Type2,provincial
17655,ETHUMGAHAKOTUWA MUSLIM M.M.V.,ETHUNGAHAKOTUWA,North Western,61.Kurunegala,Kuliyapitiya,Udubaddawa,1.1AB,provincial
17656,MADIGE WEEDIYAWALA MUSLIM VIDYALAYA,NAGOLLAGODA,North Western,61.Kurunegala,Kuliyapitiya,Bingiriya,3.Type2,provincial
17657,POOWELLA MUSLIM M.V.,POOWELLA-WEERAPOKUNA,North Western,61.Kurunegala,Kuliyapitiya,Bingiriya,3.Type2,provincial
17658,YAGAMWELA MUSLIM K.V.,"YAGAMWELA, DUMMALASOORIYA",North Western,61.Kurunegala,Kuliyapitiya,Udubaddawa,3.Type2,provincial
17659,BAMMANNA AL-QAMAR CENTRAL COLLEGE,"BAMMANNA, NARANGODA",North Western,61.Kurunegala,Giriulla,Pannala,2.1C,provincial
17660,AL-AMEEN M.M.V.,ALABADAGAMA,North Western,61.Kurunegala,Giriulla,Pannala,2.1C,provincial
17661,AGARA MUSLIM VIDYALAYA,NARANGODA,North Western,61.Kurunegala,Giriulla,Pannala,4.Type3,provincial
17662,MUMMANA MUSLIM K.V.,"MUMMANA, DAMBADENIYA.",North Western,61.Kurunegala,Giriulla,Pannala,3.Type2,provincial
17665,ARAKYALA MUSLIM MAHA VIDYALAYA,"ARAKYALA, KEKUNAGOLA",North Western,61.Kurunegala,Giriulla,Kuliyapitiya East,2.1C,provincial
17666,AL-HUMAIRA MUSLIM VIDYALAYA,EDANDAWELA WEWAGAMA,North Western,61.Kurunegala,Kuliyapitiya,Kuliyapitiya West,3.Type2,provincial
17667,MINHAJ MUSLIM VIDYALAYA,HOROMBAWA,North Western,61.Kurunegala,Giriulla,Kuliyapitiya East,3.Type2,provincial
17668,KULIYAPITIYA MUSLIM KANISHTA VIDYALAYA,KULIYAPITIYA,North Western,61.Kurunegala,Kuliyapitiya,Kuliyapitiya West,3.Type2,provincial
17669,KUREEKOTUWA SULEIMANIYA MUSLIM M.V.,KUREEKOTUWA-PAHAMUNE,North Western,61.Kurunegala,Giriulla,Kuliyapitiya East,2.1C,provincial
17670,MEDDEKETIYA MUSLIM MAHA VIDYALAYA,MEDDEKETIYA - ALAHITIYAWA,North Western,61.Kurunegala,Giriulla,Kuliyapitiya East,2.1C,provincial
17671,PANAVITIYA MUSLIM VIDYALAYA,PANAVITIYA - DEEKIRIKEWA,North Western,61.Kurunegala,Giriulla,Kuliyapitiya East,3.Type2,provincial
17672,TORANEGEDARA AL-IRSHAD MUSLIM VIDYALAYA,THORANEGEDARA - KEKUNAGOLLA,North Western,61.Kurunegala,Giriulla,Kuliyapitiya East,4.Type3,provincial
17673,YAYAWATHTHA MUSLIM VIDYALAYA,YAYAWATHTHA KIRINDADARA,North Western,61.Kurunegala,Kuliyapitiya,Kuliyapitiya West,3.Type2,provincial
17674,METIWALAGEDARA AL-BADUR MUSLIM VIDYALAYA,METIWELAGEDARA - HOROMBAWA,North Western,61.Kurunegala,Giriulla,Kuliyapitiya East,3.Type2,provincial
17676,MADAHAPOLA MAHINDA M.V.,MADAHAPOLA,North Western,61.Kurunegala,Maho,Polpitigama,2.1C,provincial
17677,MAKULPOTHA M.V.,MKULPOTHA,North Western,61.Kurunegala,Maho,Polpitigama,2.1C,provincial
17678,MAELIYA M.V.,MAELIYA,North Western,61.Kurunegala,Maho,Polpitigama,2.1C,provincial
17679,AMBAGASWEWA M.V.,HIRIPITIYA,North Western,61.Kurunegala,Maho,Polpitigama,2.1C,provincial
17680,MAELIYA BALAGOLLA K.V.,BALAGOLLA MAELIYA,North Western,61.Kurunegala,Maho,Polpitigama,3.Type2,provincial
