census_no,school_name,school_address,province,district,zone,education_division,school_type,category
1,MODARA DE LA SALLE COLLEGE,"MODARA, COLOMBO 15",Western,11.Colombo,Colombo,Colombo North,1.1AB,provincial
2,MODARA ANANDA M.M.V.,"SRI PANCHANANDA MW, MODARA, COLOMBO 15",Western,11.Colombo,Colombo,Colombo North,2.1C,provincial
3,MODARA ST. ANTHONY'S B.M.V.,"MODARA, COLOMBO 15",Western,11.Colombo,Colombo,Colombo North,2.1C,provincial
4,KOTAHENA KUMARA V.,"KOTAHENA, COLOMBO 13",Western,11.Colombo,Colombo,Colombo North,2.1C,provincial
5,ST. JOHN'S M.V.,"64, CENTER RD, COLOMBO 15",Western,11.Colombo,Colombo,Colombo North,3.Type2,provincial
6,KOTAHENA ST. LUCIA'S COLLEGE,"KOTAHENA, COLOMBO 13",Western,11.Colombo,Colombo,Colombo North,3.Type2,provincial
7,KOTAHENA CATHEDRAL BOYS COLLEGE,"82, KOTAHENA ST, KOTAHENA, COLOMBO 13",Western,11.Colombo,Colombo,Colombo North,4.Type3,provincial
8,KOTAHENA PRESIDENT'S COLLEGE,"ALWIS PLACE KOTAHENA, COLOMBO 13",Western,11.Colombo,Colombo,Colombo North,3.Type2,provincial
10,MODARA SRI MEDHANANDA V.,"ST. JAME'S STREET, MODARA, COLOMBO 15",Western,11.Colombo,Colombo,Colombo North,3.Type2,provincial
11,MODARA ST. JOHN'S VIDYALAYA,"MODARA STREET, MODARA, COLOMBO 15",Western,11.Colombo,Colombo,Colombo North,3.Type2,provincial
12,MATTAKKULIYA AVE MARIA V.,"MATTAKKULIYA, COLOMBO 15",Western,11.Colombo,Colombo,Colombo North,3.Type2,provincial
13,SRI SANGHABODHI M.V.,"GRANDPASS, COLOMBO 14",Western,11.Colombo,Colombo,Colombo North,3.Type2,provincial
14,BLOEMENDHAL SINHALA V.,"SIRIMAVO BANDARANAYAKA MW, COLOMBO 14",Western,11.Colombo,Colombo,Colombo North,3.Type2,provincial
16,KOTAHENA SRI GUNANANDA V.,"JINANANDA MW, KOTAHENA, COLOMBO 13",Western,11.Colombo,Colombo,Colombo North,4.Type3,provincial
17,THOTAWATTA METHODIST VIDYALAYA,"152, CHURCH RD, MATTAKKULIYA, COLOMBO 15",Western,11.Colombo,Colombo,Colombo North,4.Type3,provincial
18,KOTAHENA ROMAN CATHOLIC B.V.,"WASALA RD, KOTAHENA, COLOMBO 13",Western,11.Colombo,Colombo,Colombo North,3.Type2,provincial
19,MODARA ST. JAME'S P.V.,"261/1, MUTHUWELLA MW, MODARA, COLOMBO 15",Western,11.Colombo,Colombo,Colombo North,4.Type3,provincial
20,MAHAWATTA ST. ANTHONY'S SINHALA V.,"299, JAYANTHA MALLIMARACHCHI MW, MAHAWATTA, COLOMBO 14",Western,11.Colombo,Colombo,Colombo North,3.Type2,provincial
21,MADAMPITIYA ST. ANTHONY'S B.P.V.,"MADAMPITIYA, MODARA, COLOMBO 15",Western,11.Colombo,Colombo,Colombo North,4.Type3,provincial
22,AGAMETHI VIDYALAYA,"BLOEMENDHAL RD, COLOMBO 15",Western,11.Colombo,Colombo,Colombo North,3.Type2,provincial
24,SRI SANGARAJA M.M.V.,"SANGARAJA MW, COLOMBO 10",Western,11.Colombo,Colombo,Colombo Central,3.Type2,provincial
25,MAHABODHI M.V.,"43, FOSTER LANE, COLOMBO 10",Western,11.Colombo,Colombo,Colombo Central,2.1C,provincial
26,DEMATAGODA RAJASINGHE M.V.,"BASELINE RD, DEMATAGODA, COLOMBO 09",Western,11.Colombo,Colombo,Colombo Central,2.1C,provincial
27,MIHINDU MAWATHA SINHALA M.V.,"MIHINDU MW, COLOMBO 12",Western,11.Colombo,Colombo,Colombo Central,3.Type2,provincial
28,SIRI SARIPUTHTHA M.V.,"VITHANAGE MW, COLOMBO 02",Western,11.Colombo,Colombo,Colombo Central,3.Type2,provincial
29,VIJAYABA M.V.,"STACE RD, COLOMBO 14",Western,11.Colombo,Colombo,Colombo Central,3.Type2,provincial
30,GRANDPASS ST. JOSEPH'S B.M.V.,"ST. JOSEPH'S STREET, GRANDPASS, COLOMBO 14",Western,11.Colombo,Colombo,Colombo Central,2.1C,provincial
31,GRANDPASS ST. JOSEPH'S BOYS VIDYALAYA,"ST. JOSEPH'S PLACE, GRANDPASS, COLOMBO 14",Western,11.Colombo,Colombo,Colombo Central,2.1C,provincial
32,WOLFENDHAL B.M.V.,"02, VIVEKANANDA HILL, COLOMBO 13",Western,11.Colombo,Colombo,Colombo Central,2.1C,provincial
33,DEMATAGODA ST. ANTHONY'S B.M.V.,"ST. ANTHONY'S MW, DEMATAGODA, COLOMBO 09",Western,11.Colombo,Colombo,Colombo Central,2.1C,provincial
34,CLIFTON B.V.,"MALIGAKANDA RD, COLOMBO 10",Western,11.Colombo,Colombo,Colombo Central,2.1C,provincial
35,HOLY ROSARY R.C.SINHALA V.,"56, CHURCH STREET, COLOMBO 02",Western,11.Colombo,Colombo,Colombo Central,3.Type2,provincial
36,VIHARAMAHA DEVI B.V.,"DEENS RD, COLOMBO 10",Western,11.Colombo,Colombo,Colombo Central,3.Type2,provincial
37,HEMAMALI B.V.,"34, SRI SADDHARMA MW, COLOMBO 10",Western,11.Colombo,Colombo,Colombo Central,2.1C,provincial
38,ST. MARY'S VIDYALAYA,"VIVEKANANDA KANDA RD, COLOMBO 13",Western,11.Colombo,Colombo,Colombo Central,3.Type2,provincial
39,HARWARD VIDYALAYA,"DAM STREET, COLOMBO 12",Western,11.Colombo,Colombo,Colombo Central,4.Type3,provincial
40,JAYANTHI VIDYALAYA,"SUWARNA CHAIYTHYA RD, COLOMBO 14",Western,11.Colombo,Colombo,Colombo Central,3.Type2,provincial
41,KOTAHENA SINHALA K.V.,"200, MAHA VIDYALAYA MW, COLOMBO 13",Western,11.Colombo,Colombo,Colombo Central,4.Type3,provincial
42,A.E.GUNASINGHA V.,COLOMBO 12,Western,11.Colombo,Colombo,Colombo Central,3.Type2,provincial
43,ST. SEBASTIAN SINHALA V.,"SILVER SMITH LANE, COLOMBO 12",Western,11.Colombo,Colombo,Colombo Central,4.Type3,provincial
44,SIR BARON JAYATHILAKA V.,"MALIGAWATTA, COLOMBO 10",Western,11.Colombo,Colombo,Colombo Central,3.Type2,provincial
49,DEMATAGODA ST. MATHEWS COLLEGE,"DEMATAGODA, COLOMBO 09",Western,11.Colombo,Colombo,Borella,2.1C,provincial
52,DEMATAGODA ST. JOHN'S COLLEGE,"DEMATAGODA, COLOMBO 09",Western,11.Colombo,Colombo,Borella,2.1C,provincial
53,SEEVALI M.M.V.,"SEEVALI LANE, COLOMBO 08",Western,11.Colombo,Colombo,Borella,2.1C,provincial
54,SUSAMAYAWARDHANA M.V.,"AUSTIN PL, COLOMBO 08",Western,11.Colombo,Colombo,Borella,2.1C,provincial
55,ANURUDDHA B.V.,"BASELINE RD, COLOMBO 09",Western,11.Colombo,Colombo,Borella,2.1C,provincial
56,MAHINDA VIDYALAYA,"ANANDA MW, COLOMBO 10",Western,11.Colombo,Colombo,Borella,4.Type3,provincial
57,COLOMBO YASODARA B.V.,"KYNSEY RD, COLOMBO 08",Western,11.Colombo,Colombo,Borella,1.1AB,provincial
58,PRESBYTEERIAN GIRL'S SCHOOL,"REGENT ST, COLOMBO 10",Western,11.Colombo,Colombo,Borella,2.1C,provincial
59,RATHNAWALI B.M.V.,"PARK AVENUE, COLOMBO 08",Western,11.Colombo,Colombo,Borella,2.1C,provincial
61,ALL SAINTS' B.M.V.,"ANANDA RAJAKARUNA MW, COLOMBO 10",Western,11.Colombo,Colombo,Borella,2.1C,provincial
62,VELUWANA COLLEGE,COLOMBO-09,Western,11.Colombo,Colombo,Borella,1.1AB,provincial
63,SRI SANGHAMITHTHA B.V.,"62, ANANDA RAJAKARUNA MW, COLOMBO 10",Western,11.Colombo,Colombo,Borella,4.Type3,provincial
64,COLOMBO ASOKA V.,COLOMBO 10,Western,11.Colombo,Colombo,Borella,1.1AB,provincial
65,C.W.W.KANNANGARA V.,"DR. DENISTER DE SILVA MW, COLOMBO 08",Western,11.Colombo,Colombo,Borella,1.1AB,provincial
67,NARAHENPITA SUJATHA B.V.,"NARAHENPITA, COLOMBO 05",Western,11.Colombo,Colombo,Colombo South,1.1AB,provincial
68,ARETHUSA V.,"DAYA RD, COLOMBO 06",Western,11.Colombo,Colombo,Colombo South,3.Type2,provincial
70,MAHAMATHYA V.,"POLHENGODA, COLOMBO 05",Western,11.Colombo,Colombo,Colombo South,3.Type2,provincial
71,SRI SADDHARMODAYA M.V.,"POORWARAMA RD, KIRULAPONE, COLOMBO 05",Western,11.Colombo,Colombo,Colombo South,3.Type2,provincial
72,S.W.R.D. BANDARANAYAKE VIDYALAYA,"GOTHAMI RD, COLOMBO 08",Western,11.Colombo,Colombo,Colombo South,3.Type2,provincial
73,THIMBIRIGASYAYA VIDYATHILAKA V.,"THIMBIRIGASYAYA, COLOMBO 05",Western,11.Colombo,Colombo,Colombo South,3.Type2,provincial
76,DUDLEY SENANAYAKA V.,"PARK RD, COLOMBO 05",Western,11.Colombo,Colombo,Colombo South,2.1C,provincial
82,ST. ANTHONY'S B.M.V.,"ST. ANTHONY'S MW, COLOMBO 03",Western,11.Colombo,Colombo,Colombo South,2.1C,provincial
83,WELLAWATTA ST. CLARE'S B.M.V.,"1ST CHAPEL LANE, COLOMBO 06",Western,11.Colombo,Colombo,Colombo South,1.1AB,provincial
84,BAMBALAPITIYA LINDSEY B.V.,"GALLE RD, COLOMBO 03",Western,11.Colombo,Colombo,Colombo South,1.1AB,provincial
87,ST. MARY'S B.M.V.,"ALWIS PLACE, COLOMBO 03",Western,11.Colombo,Colombo,Colombo South,2.1C,provincial
88,ST. MICHAEL'S COLLEGE,"KOLLUPITYA, COLOMBO 03",Western,11.Colombo,Colombo,Colombo South,3.Type2,provincial
90,ST. MARY'S SINHALA MIXED VIDYALAYA,"R.A.DE MEL MW, COLOMBO 04",Western,11.Colombo,Colombo,Colombo South,3.Type2,provincial
93,"S.DE.S. JAYASINGHE CENTRAL COLLEGE, DEHIWALA","ANAGARIKA DHARMAPALA MW, KARAGAMPITIYA, DEHIWELA",Western,11.Colombo,Piliyandala,Dehiwala,1.1AB,provincial
94,NUGEGODA ST. JOHN'S COLLEGE,"HIGHLEVEL RD, NUGEGODA",Western,11.Colombo,Piliyandala,Dehiwala,1.1AB,provincial
96,DEHIWALA HOLY FAMILY CONVENT,"100, GALLE RD, DEHIWALA",Western,11.Colombo,Piliyandala,Dehiwala,1.1AB,provincial
97,KALUBOWILA BUDDHAGHOSHA M.V.,"KALUBOWILA, DEHIWALA",Western,11.Colombo,Piliyandala,Dehiwala,3.Type2,provincial
99,NUGEGODA ST. JOSEPH'S B.V.,"HIGH LEVEL RD, NUGEGODA",Western,11.Colombo,Piliyandala,Dehiwala,1.1AB,provincial
100,DEHIWALA ST. MARY'S COLLEGE,"ATAPATTU MW, DEHIWALA",Western,11.Colombo,Piliyandala,Dehiwala,3.Type2,provincial
102,DEHIWALA METHODIST VIDYALAYA,"ANAGARIKA DARMAPALA MW, DEHIWALA",Western,11.Colombo,Piliyandala,Dehiwala,4.Type3,provincial
103,KARAGAMPITIYA VIJAYA V.,KARAGAMPITIYA DEHIWALA,Western,11.Colombo,Piliyandala,Dehiwala,4.Type3,provincial
104,SUBODHA MODEL JUNIOR SCHOOL,"SUBODHARAMA RD, DEHIWALA",Western,11.Colombo,Piliyandala,Dehiwala,3.Type2,provincial
110,MOUNT LAVINIA BUDDHIST GIRLS' COLLEGE,"STATION RD, MOUNT LAVINIA",Western,11.Colombo,Piliyandala,Dehiwala,1.1AB,provincial
111,MOUNT LAVINIA GIRLS' HIGH SCHOOL,"74, HOTEL RD, MOUNT LAVINIA",Western,11.Colombo,Piliyandala,Dehiwala,1.1AB,provincial
112,RATMALANA SRI DHARMARAMA V.,"DHARMARAMA RD, RATMALANA",Western,11.Colombo,Piliyandala,Dehiwala,4.Type3,provincial
113,KOTHALAWALAPURA M.V.,RATMALANA,Western,11.Colombo,Piliyandala,Dehiwala,2.1C,provincial
116,SHASTHRANANDA M.V.,"BROADWAY, KAWDANA, DEHIWALA",Western,11.Colombo,Piliyandala,Dehiwala,2.1C,provincial
117,CHRIST CHURCH COLLEGE,"AUBURN PLACE, DEHIWALA",Western,11.Colombo,Piliyandala,Dehiwala,4.Type3,provincial
118,ST. ANTHONY'S JUNIOR SCHOOL,"ST.ANTHONY'S RD, MT. LAVINIA",Western,11.Colombo,Piliyandala,Dehiwala,3.Type2,provincial
119,MOUNT LAVINIA LALITH ATHULATHMUDALI COLLEGE,"HENA RD, MOUNT LAVINIA",Western,11.Colombo,Piliyandala,Dehiwala,1.1AB,provincial
120,RATHMALANA SRI ATHTHADASSI VIDYALAYA,"JAYASUMANARAMA RD, RATHMALANA",Western,11.Colombo,Piliyandala,Dehiwala,4.Type3,provincial
121,RATHMALANA SRI GNANENDRA V.,"SRI GNANENDRA RD, RATHMALANA",Western,11.Colombo,Piliyandala,Dehiwala,4.Type3,provincial
122,RATHMALANA ROMAN CATHOLIC SCHOOL,"ST. RITA'S RD, RATHMALANA",Western,11.Colombo,Piliyandala,Dehiwala,4.Type3,provincial
123,KANDAWALA NAVODYA V.,"KANDAWALA RD, RATHMALANA",Western,11.Colombo,Piliyandala,Dehiwala,2.1C,provincial
124,ATTIDIYA MODEL PRIMARY SCHOOL,"ATTIDIYA, DEHIWALA",Western,11.Colombo,Piliyandala,Dehiwala,4.Type3,provincial
125,KAVIDHAJA V.,RATHMALANA,Western,11.Colombo,Piliyandala,Dehiwala,4.Type3,provincial
126,SRI PUNYAKAMI VIDYALAYA,"GNANATHILAKA RD, MOUNT LAVINIA",Western,11.Colombo,Piliyandala,Dehiwala,3.Type2,provincial
127,DHARMODAYA V.,"STATION RD, MT. LAVINIA",Western,11.Colombo,Piliyandala,Dehiwala,4.Type3,provincial
130,SEDAWATTA SIDDHARTHA CENTRAL COLLEGE,WELLAMPITIYA,Western,11.Colombo,Sri Jayawardenapura,Kolonnawa,1.1AB,provincial
132,MULLERIYAWA SRI RAHULA MAHA VIDYALAYA,MULLERIYAWA NEW TOWN,Western,11.Colombo,Sri Jayawardenapura,Kolonnawa,2.1C,provincial
133,TERRENCE N DE SILVA MAHA VIDYALAYA,KOLONNAWA,Western,11.Colombo,Sri Jayawardenapura,Kolonnawa,3.Type2,provincial
134,GOTHATUWA MAHA VIDYALAYA,"GOTHATUWA, ANGODA",Western,11.Colombo,Sri Jayawardenapura,Kolonnawa,3.Type2,provincial
135,AMBATHALE TIKIRI KUMARA VIDYALAYA,MULLERIYAWA NEW TOWN,Western,11.Colombo,Sri Jayawardenapura,Kolonnawa,4.Type3,provincial
136,AMBATHALE SAMUDRADEVI BALIKA VIDYALAYA,MULLERIYAWA NEW TOWN,Western,11.Colombo,Sri Jayawardenapura,Kolonnawa,2.1C,provincial
137,KUDABUTHGAMUWA DHARMAPALA MAHA VIDYALAYA,"PASAL PATUMAGA, MULLERIYAWA NEW TOWN",Western,11.Colombo,Sri Jayawardenapura,Kolonnawa,4.Type3,provincial
138,KUDABUTHGAMUWA SOMADEVI BALIKA VIDYALAYA,"KUDABUTHGAMUWA, ANGODA",Western,11.Colombo,Sri Jayawardenapura,Kolonnawa,3.Type2,provincial
139,KOTUWILA GAMINI VIDYALAYA,"KOTUWILA, WELLAMPITIYA",Western,11.Colombo,Sri Jayawardenapura,Kolonnawa,3.Type2,provincial
140,KOLONNAWA ST. JOSEPH COLLEGE,"KOLONNAWA, WELLAMPITIYA",Western,11.Colombo,Sri Jayawardenapura,Kolonnawa,3.Type2,provincial
142,VIDYAWARDANA VIDYALAYA,"WELLAMPITIYA, KOLONNAWA",Western,11.Colombo,Sri Jayawardenapura,Kolonnawa,4.Type3,provincial
145,"DHARMAVIJAYA VIDYALAYA, WELLAMPITIYA",WELLAMPITIYA,Western,11.Colombo,Sri Jayawardenapura,Kolonnawa,3.Type2,provincial
146,TIBET S. MAHINDA VIDYALAYA,"WENNAWATTA, WELLAMPITIYA",Western,11.Colombo,Sri Jayawardenapura,Kolonnawa,4.Type3,provincial
147,HENRY OLCOTT MAHA VIDYALAYA,"SALAMULLA, KOLONNAWA",Western,11.Colombo,Sri Jayawardenapura,Kolonnawa,2.1C,provincial
149,KOTTE ANANDA BALIKA MAHA VIDYALAYA,"PAGODA RD, KOTTE",Western,11.Colombo,Sri Jayawardenapura,Nugegoda,1.1AB,provincial
151,NUGEGODA SAMUDRADEVI BALIKA VIDYALAYA,NUGEGODA,Western,11.Colombo,Sri Jayawardenapura,Nugegoda,1.1AB,provincial
154,KOTTE ST. THOMAS COLLEGE,KOTTE,Western,11.Colombo,Sri Jayawardenapura,Nugegoda,2.1C,provincial
156,SIRI PERAKUMBA VIDYALAYA,"OBESEKARAPURA, RAJAGIRIYA",Western,11.Colombo,Sri Jayawardenapura,Nugegoda,3.Type2,provincial
157,RAJAGIRIYA JANADHIPATHI BALIKA VIDYALAYA,"NAWALA, RAJAGIRIYA",Western,11.Colombo,Sri Jayawardenapura,Nugegoda,1.1AB,provincial
158,HEWAVITHARANA M.V.,"RAJAGIRIYA RD, RAJAGIRIYA",Western,11.Colombo,Sri Jayawardenapura,Nugegoda,2.1C,provincial
159,SRI REVATHA ROYAL COLLEGE,"GANGODAWILA, NUGEGODA",Western,11.Colombo,Sri Jayawardenapura,Nugegoda,4.Type3,provincial
160,"MAHINDA SPECIAL SCHOOL, MIRIHANA","OLD KOTTAWA RD, MIRIHANA, NUGEGODA",Western,11.Colombo,Sri Jayawardenapura,Nugegoda,4.Type3,provincial
161,PRESIDENT'S PRIMARY SCHOOL,"NAWALA, RAJAGIRIYA",Western,11.Colombo,Sri Jayawardenapura,Nugegoda,4.Type3,provincial
162,SRI SOBHITHA VIDYALAYA,"MORAGASMULLA, RAJAGIRIYA",Western,11.Colombo,Sri Jayawardenapura,Nugegoda,4.Type3,provincial
168,MORATU MAHA V.,MORATUWA,Western,11.Colombo,Piliyandala,Moratuwa,1.1AB,provincial
169,DE SOYZA M.V.,"GALLE RD, KATUBEDDA, MORATUWA",Western,11.Colombo,Piliyandala,Moratuwa,2.1C,provincial
170,SRI SUNANDOPANANDA NAVODYA M.V.,"EGODAUYANA, MORATUWA",Western,11.Colombo,Piliyandala,Moratuwa,2.1C,provincial
171,DHAMMARATHANA V.,"INDIBEDDA, MORATUWA",Western,11.Colombo,Piliyandala,Moratuwa,4.Type3,provincial
172,LAKSHAPATHIYA SHIKSHADANA V.,"LAKSHAPATHIYA, MORATUWA",Western,11.Colombo,Piliyandala,Moratuwa,4.Type3,provincial
173,SRI RAHULA M.V.,"THELAWALA, MT. LAVINIA",Western,11.Colombo,Piliyandala,Moratuwa,3.Type2,provincial
174,MORATUWA METHODIST HIGH SCHOOL,"PUWAKARAMBA, MORATUWA",Western,11.Colombo,Piliyandala,Moratuwa,2.1C,provincial
176,KORALAWELLA ROMAN CATHOLIC VIDYALAYA,"VIDYALA MW, KORALAWEELLA, MOTATUWA",Western,11.Colombo,Piliyandala,Moratuwa,3.Type2,provincial
177,JANAJAYA V.,MORATUWA,Western,11.Colombo,Piliyandala,Moratuwa,3.Type2,provincial
178,MORATUWA ST. SEBASTIAN'S GIRL'S SCHOOL,MORATUWA,Western,11.Colombo,Piliyandala,Moratuwa,3.Type2,provincial
179,ST. ANTHONY'S COLLEGE,"KADALANA, MORATUWA",Western,11.Colombo,Piliyandala,Moratuwa,3.Type2,provincial
180,MORATUMULLA LANKA SABHA V.,"MORATUMULLA, MORATUWA",Western,11.Colombo,Piliyandala,Moratuwa,4.Type3,provincial
183,PODUJAYA V.,"ANGULANA, MORATUWA",Western,11.Colombo,Piliyandala,Moratuwa,4.Type3,provincial
184,BODHIRAJA V.,"KATUBEDDA, MORATUWA",Western,11.Colombo,Piliyandala,Moratuwa,4.Type3,provincial
185,MORATUWA WEERAPURAN APPU MODEL SCHOOL,MORATUWA,Western,11.Colombo,Piliyandala,Moratuwa,3.Type2,provincial
186,RAWATAWATTA ROMAN CATHOLIC SCHOOL,MORATUWA,Western,11.Colombo,Piliyandala,Moratuwa,3.Type2,provincial
187,RAWATHAWATTA METHODIST VIDYALAYA,"CHARLES PLACE, RAWATHAWATTA, MORATUWA",Western,11.Colombo,Piliyandala,Moratuwa,3.Type2,provincial
188,UYANA JUNIOR SCHOOL,"LUNAWA, MORATUWA",Western,11.Colombo,Piliyandala,Moratuwa,3.Type2,provincial
189,SALEENA VIDYALAYA,"KALDEMULLA, MORATUWA",Western,11.Colombo,Piliyandala,Moratuwa,4.Type3,provincial
192,WILLORAWATTA GNANISSARA BUDDHIST VIDYALAYA,"WILLORAWATTA, MORATUWA",Western,11.Colombo,Piliyandala,Moratuwa,3.Type2,provincial
197,KATUKURUNDA ST. MARY'S COLLEGE,"KATUKURUNNDA, MORATUWA",Western,11.Colombo,Piliyandala,Moratuwa,4.Type3,provincial
198,SRI SUNANDOPANANDA PRIMARY SCHOOL,"EGODAUYANA, MORATUWA",Western,11.Colombo,Piliyandala,Moratuwa,4.Type3,provincial
199,SUGATHADHARMADHARA V.,"EGODAUYANA, MORATUWA",Western,11.Colombo,Piliyandala,Moratuwa,4.Type3,provincial
200,EGODA UYANA JUNIOR SCHOOL,"EGODAUYANA, MORATUWA",Western,11.Colombo,Piliyandala,Moratuwa,3.Type2,provincial
201,AL-HIDHAYA V.,"SRI SANGARAJA MW, COLOMBO 10",Western,11.Colombo,Colombo,Colombo Central,2.1C,provincial
202,MARYAM BALIKA VIDYALAYA,"60,SIR JAMES PIERIS MW, COLOMBO 02",Western,11.Colombo,Colombo,Colombo Central,3.Type2,provincial
203,AL-NASSER VIDYALAYA,"61,ST.JOSEPH STREET, GRANDPASS, COLOMBO 14",Western,11.Colombo,Colombo,Colombo Central,2.1C,provincial
205,DHARUSSALAAM M.V.,"281, JUMMAHMASJID RD, COLOMBO 10",Western,11.Colombo,Colombo,Colombo Central,2.1C,provincial
206,T.B.JAYAH ZAHIRA V.,"24, SIR JAMES PEIRIS MW, COLOMBO 02",Western,11.Colombo,Colombo,Colombo Central,2.1C,provincial
207,FATHIMA MUSLIM LADIES COLLEGE,"155,BANDARANAYAKA MW, COLOMBO 12",Western,11.Colombo,Colombo,Colombo Central,1.1AB,provincial
208,DEMATAGODA KHAIRIYA B.V.,COLOMBO 09,Western,11.Colombo,Colombo,Colombo Central,1.1AB,provincial
209,ST. SEBASTIAN T.M.V.,"108, BELMONT STREET, COLOMBO 12",Western,11.Colombo,Colombo,Colombo Central,3.Type2,provincial
211,AL-HIKMA V.,"65, ST.SEBASTIAN STREET, COLOMBO 12",Western,11.Colombo,Colombo,Colombo Central,2.1C,provincial
212,MARADANA HINDU VIDYALAYA,"1/102, CAPTAIN'S GARDEN, COLOMBO 10",Western,11.Colombo,Colombo,Colombo Central,3.Type2,provincial
213,"ST. ANNE'S TAMIL BALIKA MAHA VIDYALAYA, COLOMBO 13","HILL STREET, COLOMBO 13",Western,11.Colombo,Colombo,Colombo Central,2.1C,provincial
214,ST. ANTHONY'S ROMAN CATHOLIC BOYS M.V.,"VIVEKANANDA HILL, COLOMBO 13",Western,11.Colombo,Colombo,Colombo Central,2.1C,provincial
215,KANAPATHY HINDU LADIES M.V.,"194, BANDARANAYAKA MW, COLOMBO 12",Western,11.Colombo,Colombo,Colombo Central,2.1C,provincial
216,HOLY ROSARY TAMIL V.,"54, CHURCH STREET, COLOMBO 02",Western,11.Colombo,Colombo,Colombo Central,3.Type2,provincial
218,COLOMBO CENTRAL HINDU M.V.,"186, MAHA VIDYALAYA MW, COLOMBO 13",Western,11.Colombo,Colombo,Colombo Central,2.1C,provincial
219,DR. BADIUDDIN MAHMUD COLLEGE,"19,GREEN LANE, COLOMBO 13",Western,11.Colombo,Colombo,Colombo Central,3.Type2,provincial
220,SIR RAZIK FAREED MUSLIM V.,"ST.MARY'S RD, COLOMBO 15",Western,11.Colombo,Colombo,Colombo North,2.1C,provincial
221,HAMZA MUSLIM V.,"MUTWAL MW, COLOMBO 15",Western,11.Colombo,Colombo,Colombo North,2.1C,provincial
222,KALAIMAGAL TAMIL V.,"SIRIMAVO BANDARANAYAKA MW, COLOMBO 14",Western,11.Colombo,Colombo,Colombo North,3.Type2,provincial
223,ST. ANTHONY'S TAMIL M.V.,"MAHAWATTA RD, COLOMBO 14",Western,11.Colombo,Colombo,Colombo North,2.1C,provincial
224,KOTAHENA GOOD SHEPHERD B.M.V.,"WASALA RD,KOTAHENA, COLOMBO 13",Western,11.Colombo,Colombo,Colombo North,1.1AB,provincial
225,MUTWAL HINDU COLLEGE,"MUTWALL MW, COLOMBO 15",Western,11.Colombo,Colombo,Colombo North,2.1C,provincial
226,KOTAHENA METHODIST TAMIL V.,"PICKERINGS RD, COLOMBO 13",Western,11.Colombo,Colombo,Colombo North,3.Type2,provincial
229,AL-HAKEEM VIDYALAYA,"57,BELMONT STREET, COLOMBO 12",Western,11.Colombo,Colombo,Colombo Central,4.Type3,provincial
230,VIPULANANTHA TAMIL M.V.,"VELUWANA RD, DEMATAGODA, COLOMBO 09",Western,11.Colombo,Colombo,Borella,2.1C,provincial
231,AL-HIJRA MUSLIM V.,"SRI DHAMMA MW, COLOMBO 10",Western,11.Colombo,Colombo,Borella,3.Type2,provincial
232,DR. THANINAYAGAM TAMIL V.,"LESLEY RANAGALA MW,BORELLA, COLOMBO 08",Western,11.Colombo,Colombo,Borella,4.Type3,provincial
234,KUMARAUTHAYAM TAMIL V.,"HIGH LEVEL RD,KIRULAPONE, COLOMBO 06",Western,11.Colombo,Colombo,Colombo South,3.Type2,provincial
235,COLOMBO 06 RAMAKRISHNA VIDYALAYA,"PAMANKADA, COLOMBO 06",Western,11.Colombo,Colombo,Colombo South,2.1C,provincial
238,COLOMBO 03 AL-AMEEN VIDYALAYA,"SIR MACAN MAKAR MW, COLOMBO 03",Western,11.Colombo,Colombo,Colombo South,3.Type2,provincial
239,COLOMBO 04 ST. MARY'S TAMIL V.,"LAURIES RD, COLOMBO 04",Western,11.Colombo,Colombo,Colombo South,2.1C,provincial
240,KOLLUPITIYA METHODIST GOVERNMENT TAMIL V.,"HUDSON RD, COLOMBO 03",Western,11.Colombo,Colombo,Colombo South,3.Type2,provincial
242,NUGEGODA TAMIL M.V.,"STANLEY THILAKARATHNA MW, NUGEGODA",Western,11.Colombo,Piliyandala,Dehiwala,2.1C,provincial
243,MEELAD MUSLIM V.,DEHIWALA,Western,11.Colombo,Piliyandala,Dehiwala,3.Type2,provincial
244,DEHIWALA TAMIL M.V.,"33/3PRESBYTARIAN LANE, OFF STATION RD, DEHIWALA",Western,11.Colombo,Piliyandala,Dehiwala,2.1C,provincial
245,SRI JAYAWARDHANAPURA HINDU VIDYALAYA,"OBESEKARAPURA, RAJAGIRIYA",Western,11.Colombo,Sri Jayawardenapura,Nugegoda,2.1C,provincial
246,RAJAGIRIYA ROMAN CATHOLIC TAMIL VIDYALAYA,"DHARMAPALA PLACE, RAJAGIRIYA",Western,11.Colombo,Sri Jayawardenapura,Nugegoda,3.Type2,provincial
247,ARAFATH MUSLIM M.V.,EGODAUYANA MODARA MORATUWA,Western,11.Colombo,Piliyandala,Moratuwa,2.1C,provincial
249,MALABE SRI RAHULA BALIKA MAHA VIDYALAYA,MALABE,Western,11.Colombo,Sri Jayawardenapura,Kaduwela,1.1AB,provincial
251,SRI SIDDHARTHA MAHA VIDYALAYA,"SCHOOL LANE, KALAPALUWAWA, RAJAGIRIYA",Western,11.Colombo,Sri Jayawardenapura,Kaduwela,4.Type3,provincial
252,THALAHENA M.V.,"THALAHENA, MALABE",Western,11.Colombo,Sri Jayawardenapura,Kaduwela,3.Type2,provincial
